,pM,pML_1,pML_2,pML_3,pUL_1,pUL_2,pUL_3,llh
64,0.6851498784757722,0.1186970403939522,0.3891650832391725,0.18116106275679347,0.27268398926332016,0.2912728127280289,0.14231467740861575,1.9293356473535166
65,0.33338718026560615,0.26393992786042964,0.19142848680721042,0.49926002711565143,0.23293040355353808,0.25123360257750055,0.2946713917645991,1.5633536349606523
66,0.39403155841045434,0.387371921486393,0.3935256707946945,0.36053950381657623,0.23488125526086057,0.2699145579118783,0.2475152048290567,2.1390406422458828
67,0.3949099023399605,0.1747627893936284,0.18927124585561306,0.2671027034807697,0.16960944097234085,0.18688160729603592,0.21924477690348573,5.262325466178151
68,0.35104976357549555,0.0652932530431487,0.3368311671467046,0.5004449223323651,0.1679108364473461,0.2757457919061659,0.2205339870228793,-2.1247761943412424
69,0.7320101284984218,0.29072858724621115,0.029024535735790755,0.1505150734423651,0.16603031813350014,0.19643153201948552,0.19144336012646462,7.481794885179543
70,0.6470137193562873,0.2448799121159888,0.012563446449208874,0.17993814917464587,0.23011346236329006,0.2503985305223427,0.2383322029433831,10.692196898811881
71,0.5852666747095763,0.33320774986416446,0.1158940197620328,0.1570035714181027,0.24031106243646608,0.2279221820470965,0.12535687893099123,13.994360271628581
72,0.4870637760859158,0.020221760195597537,0.022741334128797162,0.16303314945245861,0.21911109818784166,0.3237301299114328,0.23617580165412405,-0.8875843897295237
73,0.35070334960743094,0.5525657564412523,0.07420748865146451,0.40424415576626,0.18312168016313307,0.24331211452368495,0.24611890066149417,14.02588301737366
74,0.3057293547092445,0.3307007157375264,0.13231076495780858,0.4207348556040146,0.13715242607580208,0.30239612645696884,0.25222841636603166,14.330810619961047
75,0.24561337211605108,0.15574187500106731,0.25843313688661246,0.7287654604666548,0.21869368763839175,0.3112183012387147,0.28331332387307984,9.034363193154048
76,0.43600838816210374,0.0833020193526942,0.24384585431267242,0.40185680852176386,0.17013385333189557,0.3153090117315115,0.1742746747174316,12.329226000862038
77,0.7417046662760234,0.6898941918291441,0.13421181170839258,0.0104989147154392,0.20803895970743483,0.33620914877261265,0.3021668594131573,2.754287622707267
78,0.5802334136680303,0.026701789081662142,0.5044848665196484,0.06046416306467061,0.17257025181895969,0.31043872782248016,0.30436400018453597,4.157978023010644
79,0.5669516917479236,0.17504169000624514,0.2864776916605661,0.011728961786998258,0.16595094879175204,0.2615751328587846,0.184986138190987,6.489006934513721
80,0.7501422915820811,0.6459251986173173,0.2246451322485021,0.05348125379977885,0.1924709193912092,0.24505795629816576,0.23230769829336287,-0.15808186494202126
81,0.8219632819837025,0.26863130551650893,0.09651743203723763,0.129902875973534,0.19736475942680712,0.20534749771819988,0.21134388689434858,6.098076009662325
82,0.6873816563144759,0.20569442781753997,0.4094919292714458,0.028987505011806743,0.21667058235280995,0.1988242086612852,0.23881290022312793,6.9754917859986865
83,0.7796015882883803,0.004562640009546406,0.2706066533094416,0.25046865006650465,0.28363825193338926,0.26634652302729034,0.2141124078368342,2.0104528201276075
84,0.7441508474082414,0.3220520602353058,0.46841238693555903,0.0581088674424594,0.275277229378695,0.2659799202566859,0.2160199142314088,5.2154261941414575
85,0.6727696997327551,0.049469417211944464,0.25787964594796964,0.02660538336269481,0.2169353799244677,0.22345956283248514,0.16860577489740938,13.081324968210788
86,0.39353985771429684,0.16762320851859797,0.25232241250466403,0.09702687147027517,0.2061056976091279,0.2795295109208325,0.25865634059375303,9.747500230994557
87,0.39339615388285937,0.17219557939981675,0.24840145032228797,0.1826929818260617,0.184178902476715,0.17908885352739376,0.16977939565725106,15.815933708675901
88,0.6793558003103793,0.19837037669400426,0.07008073019503139,0.07881048187257778,0.2507914184248283,0.26497812283523287,0.24116903455954503,6.751447570228651
89,0.32024452080030286,0.3209829524017653,0.15714451488508507,0.10561296671865826,0.2811522059979566,0.2495992468663007,0.1907764393609027,5.908479470390869
90,0.6603799555347362,0.1832096120393611,0.19667140930022423,0.3398444751524384,0.1660492302945682,0.24706599880934288,0.18926759832124548,12.309328481929642
91,0.310454488353667,0.5121029538040093,0.31010505348176376,0.07067312111748052,0.2831533827058144,0.29284045586674157,0.19755577588611373,7.282578883746746
92,0.5260694828438083,0.26807557498064793,0.5081517914282687,0.32763715498720464,0.32590844397450336,0.275092558985254,0.155176615183904,5.959209061447279
93,0.44996681514292347,0.534080530311981,0.2766948043342054,0.18302517611025887,0.16870088547347029,0.2523363561473783,0.19497213843425937,8.6559692778329
94,0.21372548840528477,0.5584209552318763,0.2367247493475984,0.0760074530096976,0.17955448514782368,0.2037166670864293,0.18100561742880342,7.875076911582315
95,0.42917158643379955,0.5057074658672629,0.03573123109712652,0.153896691376915,0.22396347056423888,0.3117933492916447,0.24544792681588992,-3.2228248309427183
96,0.5739124990750538,0.10303699263549648,0.39127454806342865,0.0818253310235156,0.1588717620919065,0.19763283822070934,0.2151087122697313,12.239313063565461
97,0.7677153634028239,0.2780663775551219,0.29420634062301926,0.19945783071436166,0.2702778614792803,0.20455651344599612,0.22590814601474252,8.768610338278968
98,0.7062945107616263,0.24948586984306775,0.12398636438018422,0.019590429050348763,0.23064340584763815,0.30134297919180936,0.21721955971345963,11.011741805524647
99,0.44709582628537325,0.5333996445629658,0.3635331634116776,0.16061237632984243,0.20453778605528258,0.30823475187203503,0.22898921801674463,12.052646016848302
100,0.4776506600047094,0.4649775558562264,0.2181485310531878,0.20311748590038384,0.16162886375119226,0.28696292082918473,0.2675505045333107,8.619856488530012
101,0.3349306085202214,0.2994577261145242,0.37155931047592483,0.044996331061682264,0.32291643940259546,0.2638683288289909,0.28883676518263834,8.672513387217526
102,0.3918433204388901,0.10603277596029871,0.18470961186972515,0.11228984581272751,0.1605924085602598,0.26307808733838606,0.27844672874653276,12.40539622726412
103,0.5456437080407018,0.47703473210216757,0.7545087974917362,0.3046639414575335,0.2211330094852529,0.27181689506492634,0.18781746007753267,7.99476990051137
104,0.5374543921202809,0.310186881549745,0.2895692356125936,0.3119868345149515,0.34379960304879104,0.3436745394437986,0.2861847947239289,0.9242317941174356
105,0.4910329229151403,0.6064403420115246,0.3113604186919389,0.15303948033155193,0.18273746680573907,0.2564507579690299,0.2511306787989302,5.937157742853321
106,0.3712986436793262,0.24771920959488325,0.4433777001846097,0.013691969543223785,0.24391298610217685,0.25156921338528765,0.22334818975045492,5.672328304412183
107,0.5492114896679443,0.39536575454376865,0.3279222486008344,0.007233512623341172,0.20478940380199556,0.2114292798869701,0.18543799909639533,11.06420716307892
108,0.7852736727378797,0.6436125326111831,0.36943961043936135,0.15881517996906586,0.21858733614949863,0.3428449777807255,0.25692612681286897,4.14634839958309
109,0.4396925622699289,0.6960509511987863,0.3003275158721226,0.3190577549430964,0.2650308721306754,0.29723127794484444,0.32202089651577964,2.96394807989412
110,0.6950431228523077,0.3328176314608595,0.35843042927052526,0.7227247513037783,0.2225029180999728,0.272958671012663,0.23250814116834875,0.24158012184821764
111,0.7865140765854907,0.2980834252653827,0.14270919490795236,0.008588260637100763,0.28006690493815095,0.2700349126164438,0.1988496687856601,9.757582376870971
112,0.506714892199759,0.26297685347945254,0.004269388058301801,0.132982397355986,0.26466464195544626,0.361164498176772,0.14419410274248878,13.748883246175104
113,0.36889573196230646,0.14947749504140742,0.04081497556176511,0.2033913668914475,0.23456937788953566,0.28324269868042656,0.26901779771634377,12.980763377633611
114,0.37087655274833975,0.2731777313896299,0.19424100783750367,0.6345785119794242,0.20415785000092834,0.29635236991552844,0.1703009439400755,8.662026801150347
115,0.4315963509126268,0.34731286194512445,0.12575271328708468,0.008347193436809194,0.17269348357447736,0.28153830911048333,0.2105006644046426,14.601315267496418
116,0.43926740979666407,0.1301926520710389,0.11206569118963304,0.11804818008535518,0.18229633792963143,0.2681764016397138,0.2782549938209602,11.75818518000575
117,0.4617290593974604,0.08301344988793843,0.03739494606281128,0.08947264054704772,0.1745884553134022,0.3337042960123871,0.13058890061181408,16.584392636708436
118,0.38791761620997883,0.4014645924992191,0.08252894506860754,0.4291310038842083,0.15386488759356545,0.24917086976375713,0.22690445295180883,17.62797309982849
119,0.41722258075168667,0.03467703509825513,0.45270809989886673,0.1640641911644186,0.14010947886139466,0.3619795369362796,0.19455070748749373,18.455352990464085
120,0.34408869429703176,0.06056537052101963,0.3242365404156433,0.26058803261579183,0.25222932741898585,0.28242965527543046,0.2846424743346423,17.725571178755526
121,0.3018972993638479,0.40075925334233276,0.4102362777504498,0.6560854620496294,0.26694003573601444,0.16985594482663693,0.2098935218991544,20.625355815918258
122,0.44045089654868397,0.019846561028223672,0.29521328249439355,0.07323697905031874,0.17049915552660977,0.26064917705745577,0.3022216624374473,17.65262217714774
123,0.31900019552328296,0.07077629256328066,0.5595328885496841,0.34879457525856394,0.23977512654486727,0.3435001933373633,0.21399954756554218,14.811896266099215
124,0.3295942942192734,0.18443795022937162,0.14181351151255214,0.1904769763745921,0.2600727240800704,0.22574602985444195,0.15123058195369746,16.58603158704181
125,0.16065699639361472,0.24139843794481514,0.5292073430942144,0.2623709808977483,0.21374037449132943,0.3527515237089777,0.14648655679056186,8.839433031782413
126,0.37220900611852564,0.5080237742819559,0.35197111124359537,0.1608395134051689,0.29186063058866996,0.2837825134044276,0.19547031949107896,13.301502090795955
127,0.22714651223092353,0.13714717766939452,0.28045397038590575,0.30175587933204007,0.22744864537880527,0.28460923452949716,0.19093855897561854,13.730157985955062
128,0.3167275072970051,0.34883434339100716,0.21704158550455288,0.43414115769527917,0.24837323630825736,0.3047897244048484,0.23356626054788152,7.395475389462213
129,0.36425199640868394,0.6772176500849325,0.4037486275729856,0.15514948374360704,0.16353202233238617,0.2735490374401479,0.16841485479251492,15.527746748615286
130,0.32362019083311083,0.6724789083356926,0.20478371449322305,0.22408577068081126,0.21366282407272677,0.17264348239579483,0.26478240977464784,7.418833407531762
131,0.6182307113863827,0.7054948040826123,0.23438174396325828,0.28016602042080846,0.1405333050305034,0.1906748036296981,0.19578762984104112,15.908536265205154
132,0.28826424352884905,0.7013735616396015,0.448634589009917,0.4427586488339397,0.20038515780356295,0.192411154444027,0.16695736095356584,16.356964948093022
133,0.5135771508009751,0.5530183141508611,0.7575196278720465,0.9046631930679184,0.21862740202827252,0.2872151750602771,0.17810488269976243,5.253458645799432
134,0.3006332402808035,0.3448134970444176,0.5784900125081099,0.5058533975949335,0.26266804530905796,0.25244943183474916,0.20838774927106352,9.481837304651123
135,0.4212990715980818,0.12802636457701067,0.11618419476866187,0.22510554781952746,0.1809265602134232,0.3034553005629389,0.21127507914216567,2.867032923847468
136,0.654520625278779,0.7127089935147521,0.22370883327114194,0.5830978851957613,0.2949837467760576,0.24180474124472434,0.14092243253867376,2.0062352273060178
137,0.5987786909306184,0.6044870429326634,0.5651871672597579,0.5724657938607858,0.1511238393547978,0.26052189262242953,0.11784817679487315,9.04916104969689
138,0.5787723202996777,0.4737108847456331,0.6375930337724183,0.7502921632571669,0.24859060219536924,0.24715526383579337,0.2495742705893428,-4.178844972692595
139,0.5410349453883897,0.27425858512068735,0.18149219317389625,0.2649435118234911,0.18965760783536587,0.2653424790929137,0.14000089674630486,-0.4192441544740255
140,0.7591690309500408,0.2871075591698268,0.4306486877107092,0.3177156618942325,0.21373795901777395,0.333653282222343,0.20977650361314204,-1.671996353244955
141,0.6815777489267979,0.44730166742860733,0.2866899730169572,0.5422565279131702,0.28291363187224555,0.2169277461335828,0.2088419454588073,-0.8584609693943399
142,0.6369703056061709,0.4297189451782454,0.22241315703830108,0.48478952138084125,0.23052407650325016,0.2776890269392285,0.215290148029778,-5.337643076529307
143,0.42451906521653826,0.5669446219406105,0.5138973587774537,0.2948031620588835,0.2124500342487249,0.1939077667844782,0.2925257068178278,-1.3115498195314004
144,0.5048968718370577,0.2459463176759436,0.1651198077280985,0.08303583108161602,0.26965605592027414,0.3167586609629105,0.19149119245827376,-2.16659473638852
145,0.8694497751209938,0.5760340894544059,0.2597049145492995,0.08887939530613559,0.22863817778769516,0.3166300207600922,0.2654312416836051,-2.577120540785362
146,0.6534574404410577,0.4587439497403445,0.32376612926350484,0.09416767564922839,0.23363659326425362,0.2636406608894405,0.2138450317132696,1.4275485444074576
147,0.6270643563671062,0.702389264339924,0.35542254874608864,0.28972687038608924,0.17090787751835862,0.34927551972137,0.2482795041390509,-4.8921772781430555
148,0.7611277536678346,0.3930237678724225,0.10049435642268414,0.13220315063217744,0.20255448164608764,0.29104261845510687,0.19721515734734224,5.303564831844824
149,0.7265338469868053,0.8015135351755291,0.3324562367865605,0.336961157221732,0.18866000582731135,0.24721965529994253,0.15937130010502304,-5.420675348102993
150,0.8884564604387467,0.29166256472163543,0.27464963399753495,0.09852295635587492,0.23284887582479868,0.296797482101648,0.1713716158419002,-1.4267326034882384
151,0.7076599726828491,0.4372180134389279,0.15048223756153892,0.028036514614960907,0.23722927296502436,0.2513041295602984,0.1668765491684794,-4.0882008292290095
152,0.8913973690585516,0.1855648382432747,0.1997621931706635,0.3732701094482069,0.23550140560205726,0.36661034542241455,0.1887692165903238,-5.494469468307813
153,0.9432345341891711,0.17121061263897905,0.1680115665942031,0.044995091689196694,0.2010434297057366,0.36381048636544916,0.1949660422793038,-3.281264363332472
154,0.6349678862188469,0.49913563523801907,0.1247436240096263,0.1432581355363333,0.22145293505718242,0.28039461498689683,0.21169448555471035,-0.3040076864655248
155,0.5343121686302894,0.4188539067823352,0.2531884540280402,0.46122005836277297,0.18810972561251474,0.34601890502086996,0.17923460692322463,-7.354314033741597
156,0.8161479049011527,0.3670429336355136,0.06550219463036422,0.248057861258401,0.17562091502423233,0.22687888695449532,0.26028209984599043,-2.628687638450268
157,0.9844245922666093,0.48097419387798984,0.13692991773270752,0.05434879049446658,0.190006748259827,0.26416553853809666,0.17312721136919135,0.395510174771589
158,0.8043601038245182,0.110965030187175,0.11531124610650721,0.0740764858439164,0.20681022365733856,0.192699702108116,0.19102456959098055,6.678639436351755
159,0.6848468579995229,0.6674830673520767,0.004982866886053315,0.13477533861188498,0.19077923407678396,0.2889799665092466,0.26402170814957965,-1.3723275929823107
160,0.9042291234160815,0.050874282713742364,0.0722085045898451,0.04971546691926183,0.25839931606087746,0.2894997103608801,0.22158930078582464,-7.121880884730336
161,0.9021910132550968,0.32068240985568014,0.12636092178472427,0.19326097354039726,0.22681536498965044,0.316834796762695,0.22647408580408052,-2.277285550861057
162,0.783901109163579,0.4066024197193586,0.1791068879361189,0.06716890470856285,0.2663928411527509,0.33637322133236197,0.1798579429564542,-3.6910170568212486
163,0.7705690403633578,0.3207787908425236,0.16404767613363327,0.18184357116886696,0.21462378882540328,0.2741525432492147,0.19934971650443525,-1.0806714268437698
164,0.8052349920956225,0.4256216364805254,0.30013621416782926,0.1508777351797867,0.20021327022477603,0.18687660508599765,0.18040342902826992,4.184915888247371
165,0.40792087257889714,0.39630872722297233,0.023727197314254253,0.053410317947809684,0.2762112126845102,0.28996876416565626,0.21845779795078038,-5.948087853108715
166,0.9233428025070783,0.5844286298554722,0.053871094292376714,0.05011552918689857,0.1779498941613209,0.24856063780100773,0.27471144971001193,-1.2156937931087057
167,0.8816258794469095,0.4575538733043946,0.2262490112321906,0.06267471505120353,0.15487560841208173,0.2981041619006833,0.2984507072579755,-2.922900663081853
168,0.8195711278310863,0.17552387179561313,0.12508817188123236,0.034089095083408565,0.2521154344504239,0.2783280194148461,0.17374257724147396,-2.2555271220657875
169,0.8201417226228866,0.24613857404487444,0.08775176478791909,0.16770521406900352,0.18138937078832618,0.36507058716605784,0.2139791546512935,-8.127156747538404
170,0.8289428498831001,0.27975759818076795,0.20815495779430251,0.4170279847237474,0.11642988985954308,0.239774566019453,0.27753790169874726,-4.885715613639231
171,0.9605880227989723,0.3532720666574863,0.16504355710958954,0.18695929067582653,0.20290206745283904,0.2369107798041897,0.19422893451146966,0.6763769773975881
172,0.7963703870259431,0.3277791270517889,0.17419908431234138,0.15885202996833794,0.13834581972160703,0.26360907636727715,0.24481709004147706,0.4065396554135532
173,0.9331110980050084,0.15065188081675457,0.1603690967974632,0.1926699042093468,0.2888967746858594,0.23814240141828316,0.16854694612833782,-2.1704696081820316
174,0.654627609612423,0.34258458893557664,0.06599097417205102,0.2083592419661155,0.21837741017065568,0.3701005056492486,0.18153281696077989,-4.578523624389243
175,0.7519453088514603,0.40644659979116826,0.2526703382692033,0.2553818541975428,0.23812052811200712,0.2783497517295401,0.22583167190869927,-3.780977989050422
176,0.8129619707732059,0.33151532795516303,0.17274470056496707,0.365660950439072,0.24790964563365284,0.45068697635789573,0.2533932026383533,-9.025584567838695
177,0.8408466452364108,0.41410213515388244,0.23926239123730125,0.15755003246299015,0.19454666380683833,0.2931086801200287,0.23295854513680145,-1.944486340642527
178,0.9526065176746255,0.45504210488142943,0.38521645481258454,0.038630627230420135,0.2846312050095952,0.3273982893006344,0.2663730901527096,-8.822334790496413
179,0.9777874397900158,0.3350419550012567,0.2460237058660263,0.27409876840711267,0.16751106478867667,0.2727278437672444,0.17403136518138093,0.057640230457838726
180,0.8586057517219543,0.5993911389254843,0.1453903409387598,0.4702602120581798,0.23681491617408934,0.23225271795113894,0.18282321622752673,-3.45292418732544
181,0.941215547734903,0.6414835169554014,0.18696763749141226,0.32887341341496595,0.2115035633018867,0.29268573573258916,0.27673870611342777,-7.64318752088932
182,0.9617050188893769,0.27198692070795133,0.03818534658690917,0.2905568212973996,0.2867124941792702,0.30307922915663693,0.22516549047298054,-5.748490255669626
183,0.9370792020079407,0.1958064762904858,0.3531749039444165,0.03448688912647025,0.36232746529663784,0.2656066252434313,0.2599867418679836,-9.194800955162343
184,0.9551658309260813,0.20501963332962703,0.09034649212415094,0.15282909796349983,0.2898122993640374,0.25601150711497844,0.3001705727495788,-5.663579414052412
185,0.7695683946172409,0.5367887811361244,0.22029616238985106,0.19714359026750655,0.18002304804799568,0.30431268733043676,0.24258174842946661,-5.980682644646512
186,0.9899771180511189,0.31991804752416164,0.0700291369172335,0.19666306232589895,0.2800223449471817,0.34305932662318284,0.25996381028591775,-7.254183453276271
187,0.9776075121832419,0.32754121720426055,0.18875868254503533,0.06860602603072669,0.2562625151734544,0.3313013716732855,0.2379648755038305,-5.0635765733279055
188,0.8730122969956132,0.330270159259284,0.20312097193999196,0.271059134085477,0.2726987759517892,0.3393185966670983,0.2094376169760972,-6.650566709950555
